ID,ID CALLE,NOMBRE,ID ORIGEN, ID DESTINO,ORIGEN, DESTINO,DISTANCIA KM,VELOCIDAD KM/H,COSTO,COSTO INVERSO,LATITUD ORIGEN,LONGITUD ORIGEN,LATITUD DESTINO,LONGITUD DESTINO
581,4831340,AV. LOS DOMINICOS,1359116797,31069520,54637,55697,0.0157149,60,0.0002619,1000000,-12.0071481,-77.0985353,-12.0070249,-77.0986061
582,4831340,AV. LOS DOMINICOS,31069520,273431237,55697,2729,0.0572433,60,0.0009541,1000000,-12.0070249,-77.0986061,-12.0065544,-77.0988197
583,4831340,AV. LOS DOMINICOS,273431237,1359116725,2729,54605,0.0228617,60,0.000381,1000000,-12.0065544,-77.0988197,-12.006372,-77.0989167
584,4831340,AV. LOS DOMINICOS,1359116725,1359116655,54605,55663,0.1030121,60,0.0017169,1000000,-12.006372,-77.0989167,-12.0055598,-77.0993705
585,4831340,AV. LOS DOMINICOS,1359116655,1359116547,55663,55364,0.1433416,60,0.002389,1000000,-12.0055598,-77.0993705,-12.0043999,-77.099944
586,4831340,AV. LOS DOMINICOS,1359116547,1359116443,55364,54708,0.2245852,60,0.0037431,1000000,-12.0043999,-77.099944,-12.0025741,-77.1008242
587,4831340,AV. LOS DOMINICOS,1359116443,1359116409,54708,55296,0.052944,60,0.0008824,1000000,-12.0025741,-77.1008242,-12.0021427,-77.1010302
588,4831340,AV. LOS DOMINICOS,1359116409,1359116225,55296,55473,0.280566,60,0.0046761,1000000,-12.0021427,-77.1010302,-11.9998382,-77.1020668
589,4831340,AV. LOS DOMINICOS,1359116225,1359116176,55473,3837,0.0478467,60,0.0007974,1000000,-11.9998382,-77.1020668,-11.9994778,-77.1023071
590,4831340,AV. LOS DOMINICOS,1359116176,2533127580,3837,96442,0.019801,60,0.00033,1000000,-11.9994778,-77.1023071,-11.9993303,-77.1024091
591,4831340,AV. LOS DOMINICOS,2533127580,1359115810,96442,55867,0.2709522,60,0.0045159,1000000,-11.9993303,-77.1024091,-11.9971341,-77.1034831
592,4831340,AV. LOS DOMINICOS,1359115810,1359115776,55867,55287,0.0144386,60,0.0002406,1000000,-11.9971341,-77.1034831,-11.9970173,-77.1035411
593,4831340,AV. LOS DOMINICOS,1359115776,1359115516,55287,55415,0.0870388,60,0.0014506,1000000,-11.9970173,-77.1035411,-11.996313,-77.1038903
594,4831340,AV. LOS DOMINICOS,1359115516,31069782,55415,54729,0.1621097,60,0.0027018,1000000,-11.996313,-77.1038903,-11.9951735,-77.1048029
595,4831340,AV. LOS DOMINICOS,31069782,1359115171,54729,55829,0.0639323,60,0.0010655,1000000,-11.9951735,-77.1048029,-11.9946155,-77.1049017
596,4831340,AV. LOS DOMINICOS,1359115171,1359114801,55829,54659,0.1768866,60,0.0029481,1000000,-11.9946155,-77.1049017,-11.9931402,-77.1054684
597,4831340,AV. LOS DOMINICOS,1359114801,31069790,54659,118,0.3184214,60,0.005307,1000000,-11.9931402,-77.1054684,-11.9906877,-77.1069064
604,4831347,AV. SAENZ PEÑA,301456975,1798241687,120,86444,0.0325382,60,0.0005423,1000000,-12.059503,-77.1322782,-12.0594874,-77.1319794
605,4831347,AV. SAENZ PEÑA,1798241687,1273731497,86444,46447,0.1047361,60,0.0017456,1000000,-12.0594874,-77.1319794,-12.059368,-77.131024
606,4831347,AV. SAENZ PEÑA,1273731497,629244341,46447,11474,0.1649704,60,0.0027495,1000000,-12.059368,-77.131024,-12.0591938,-77.1295174
607,4831347,AV. SAENZ PEÑA,629244341,301456976,11474,121,0.1595796,60,0.0026597,1000000,-12.0591938,-77.1295174,-12.0590959,-77.1280533
625,4831356,ALEJANDRO BERTELLO BOLLATI,31069687,273431185,54611,2727,0.0201927,60,0.0003365,1000000,-12.0099008,-77.1062857,-12.010065,-77.1062064
651,4831386,AV. JOSÉ GRANDA,846536202,846536194,32558,17353,0.080747,60,0.0013458,1000000,-12.0274661,-77.0720751,-12.027727,-77.0713822
624,4831356,ALEJANDRO BERTELLO BOLLATI,1743642567,31069687,126,54611,0.8075508,60,0.0134592,1000000,-12.0033485,-77.109488,-12.0099008,-77.1062857
626,4831356,ALEJANDRO BERTELLO BOLLATI,273431185,273430904,2727,61573,1.0434746,60,0.0173912,1000000,-12.010065,-77.1062064,-12.0185038,-77.10201
627,4831356,ALEJANDRO BERTELLO BOLLATI,273430904,31069556,61573,90643,0.1314863,60,0.0021914,1000000,-12.0185038,-77.10201,-12.0195785,-77.1015057
628,4831356,ALEJANDRO BERTELLO BOLLATI,31069556,31069688,90643,170,0.0266886,60,0.0004448,1000000,-12.0195785,-77.1015057,-12.0197945,-77.1013987
629,4831356,ALEJANDRO BERTELLO BOLLATI,31069688,599289768,170,10640,0.0388241,60,0.0006471,1000000,-12.0197945,-77.1013987,-12.0201094,-77.1012445
630,4831356,ALEJANDRO BERTELLO BOLLATI,599289768,1842413084,10640,18620,0.1195881,60,0.0019931,1000000,-12.0201094,-77.1012445,-12.0210547,-77.1007201
631,4831356,ALEJANDRO BERTELLO BOLLATI,1842413084,848387337,18620,18698,0.0113427,60,0.000189,1000000,-12.0210547,-77.1007201,-12.0211448,-77.1006712
632,4831356,ALEJANDRO BERTELLO BOLLATI,848387337,848387327,18698,18690,0.1655357,60,0.0027589,1000000,-12.0211448,-77.1006712,-12.0224995,-77.1000401
633,4831356,ALEJANDRO BERTELLO BOLLATI,848387327,1842413086,18690,18610,0.0227259,60,0.0003788,1000000,-12.0224995,-77.1000401,-12.0226776,-77.0999376
634,4831356,ALEJANDRO BERTELLO BOLLATI,1842413086,31069689,18610,18705,0.0653216,60,0.0010887,1000000,-12.0226776,-77.0999376,-12.0232103,-77.0996844
635,4831356,ALEJANDRO BERTELLO BOLLATI,31069689,848387299,18705,18659,0.1381274,60,0.0023021,1000000,-12.0232103,-77.0996844,-12.0243262,-77.0991264
636,4831356,ALEJANDRO BERTELLO BOLLATI,848387299,848392023,18659,10619,0.0170868,60,0.0002848,1000000,-12.0243262,-77.0991264,-12.0244643,-77.0990575
637,4831356,ALEJANDRO BERTELLO BOLLATI,848392023,848392024,10619,10618,0.0301726,60,0.0005029,1000000,-12.0244643,-77.0990575,-12.0247081,-77.0989357
638,4831356,ALEJANDRO BERTELLO BOLLATI,848392024,848395726,10618,18931,0.181016,60,0.0030169,1000000,-12.0247081,-77.0989357,-12.0261709,-77.0982053
639,4831356,ALEJANDRO BERTELLO BOLLATI,848395726,848395702,18931,18907,0.0378739,60,0.0006312,1000000,-12.0261709,-77.0982053,-12.0264774,-77.0980534
640,4831356,ALEJANDRO BERTELLO BOLLATI,848395702,848395699,18907,18906,0.1310483,60,0.0021841,1000000,-12.0264774,-77.0980534,-12.0275364,-77.0975246
641,4831356,ALEJANDRO BERTELLO BOLLATI,848395699,848395709,18906,18911,0.13541,60,0.0022568,1000000,-12.0275364,-77.0975246,-12.0286423,-77.0970033
642,4831356,ALEJANDRO BERTELLO BOLLATI,848395709,848395716,18911,18914,0.0396892,60,0.0006615,1000000,-12.0286423,-77.0970033,-12.028957,-77.0968311
643,4831356,ALEJANDRO BERTELLO BOLLATI,848395716,1273841070,18914,44107,0.0939459,60,0.0015658,1000000,-12.028957,-77.0968311,-12.0295742,-77.0962471
644,4831356,ALEJANDRO BERTELLO BOLLATI,1273841070,603757967,44107,127,0.1941828,60,0.0032364,1000000,-12.0295742,-77.0962471,-12.0300847,-77.0945659
649,4831386,AV. JOSÉ GRANDA,31069434,846536201,114,17361,0.2254317,60,0.0037572,1000000,-12.0264707,-77.0752943,-12.0269917,-77.0733023
650,4831386,AV. JOSÉ GRANDA,846536201,846536202,17361,32558,0.1435097,60,0.0023918,1000000,-12.0269917,-77.0733023,-12.0274661,-77.0720751
652,4831386,AV. JOSÉ GRANDA,846536194,846730933,17353,17763,0.222579,60,0.0037097,1000000,-12.027727,-77.0713822,-12.0283575,-77.0695058
653,4831386,AV. JOSÉ GRANDA,846730933,846730658,17763,17711,0.1918583,60,0.0031976,1000000,-12.0283575,-77.0695058,-12.027907,-77.0678131
654,4831386,AV. JOSÉ GRANDA,846730658,560581382,17711,17716,0.1570562,60,0.0026176,1000000,-12.027907,-77.0678131,-12.0283033,-77.0664508
655,4831386,AV. JOSÉ GRANDA,560581382,846730737,17716,17739,0.2713529,60,0.0045225,1000000,-12.0283033,-77.0664508,-12.0295101,-77.0643571
656,4831386,AV. JOSÉ GRANDA,846730737,846730726,17739,17737,0.0402831,60,0.0006714,1000000,-12.0295101,-77.0643571,-12.0295652,-77.063991
657,4831386,AV. JOSÉ GRANDA,846730726,31036709,17737,17742,0.3108608,60,0.005181,1000000,-12.0295652,-77.063991,-12.0299293,-77.061158
658,4831386,AV. JOSÉ GRANDA,31036709,1379589988,17742,57724,0.0291658,60,0.0004861,1000000,-12.0299293,-77.061158,-12.0300009,-77.0609
659,4831386,AV. JOSÉ GRANDA,1379589988,846730978,57724,17078,0.0516569,60,0.0008609,1000000,-12.0300009,-77.0609,-12.0300423,-77.0604296
660,4831386,AV. JOSÉ GRANDA,846730978,846730847,17078,17758,0.1734388,60,0.0028906,1000000,-12.0300423,-77.0604296,-12.0294637,-77.0589652
661,4831386,AV. JOSÉ GRANDA,846730847,1379581563,17758,132,0.1023239,60,0.0017054,1000000,-12.0294637,-77.0589652,-12.0290679,-77.0581491
684,4831397,AVENIDA PERU,31069890,885686003,141,138,0.3145047,60,0.0052417,1000000,-12.0319298,-77.0770824,-12.0319644,-77.074192
685,4831397,AVENIDA PERU,885686003,885686041,138,17666,0.1371474,60,0.0022858,1000000,-12.0319644,-77.074192,-12.031966,-77.0729309
686,4831397,AVENIDA PERU,885686041,885686039,17666,17661,0.1841093,60,0.0030685,1000000,-12.031966,-77.0729309,-12.0319458,-77.0712381
687,4831397,AVENIDA PERU,885686039,885686054,17661,19475,0.0829404,60,0.0013823,1000000,-12.0319458,-77.0712381,-12.0319368,-77.0704755
688,4831397,AVENIDA PERU,885686054,885686008,19475,17673,0.0658979,60,0.0010983,1000000,-12.0319368,-77.0704755,-12.0319295,-77.0698696
689,4831397,AVENIDA PERU,885686008,885686012,17673,17689,0.1645107,60,0.0027418,1000000,-12.0319295,-77.0698696,-12.0319115,-77.068357
690,4831397,AVENIDA PERU,885686012,1273796292,17689,39926,0.0638824,60,0.0010647,1000000,-12.0319115,-77.068357,-12.0319323,-77.0677701
691,4831397,AVENIDA PERU,1273796292,138802889,39926,400,0.160259,60,0.002671,1000000,-12.0319323,-77.0677701,-12.0320813,-77.0663052
692,4831397,AVENIDA PERU,138802889,885687036,400,17707,0.1514532,60,0.0025242,1000000,-12.0320813,-77.0663052,-12.0322849,-77.0649282
693,4831397,AVENIDA PERU,885687036,31069895,17707,17701,0.0112381,60,0.0001873,1000000,-12.0322849,-77.0649282,-12.03231,-77.0648281
694,4831397,AVENIDA PERU,31069895,138802890,17701,17733,0.1415527,60,0.0023592,1000000,-12.03231,-77.0648281,-12.0324587,-77.0635354
695,4831397,AVENIDA PERU,138802890,138803601,17733,17726,0.1070696,60,0.0017845,1000000,-12.0324587,-77.0635354,-12.0325711,-77.0625576
696,4831397,AVENIDA PERU,138803601,846730763,17726,17747,0.1089657,60,0.0018161,1000000,-12.0325711,-77.0625576,-12.0326889,-77.0615629
697,4831397,AVENIDA PERU,846730763,846730694,17747,28012,0.1355016,60,0.0022584,1000000,-12.0326889,-77.0615629,-12.0328473,-77.0603275
698,4831397,AVENIDA PERU,846730694,846730794,28012,17755,0.0168025,60,0.00028,1000000,-12.0328473,-77.0603275,-12.0328669,-77.0601743
699,4831397,AVENIDA PERU,846730794,31069879,17755,142,0.2015746,60,0.0033596,1000000,-12.0328669,-77.0601743,-12.033178,-77.0583582
701,4831400,AV. PERÚ,31069986,31069924,140,136,0.3155978,60,0.00526,1000000,-12.0317968,-77.0778895,-12.0313984,-77.0807617
702,4831400,AV. PERÚ,31069924,846782204,136,17847,0.0283688,60,0.0004728,1000000,-12.0313984,-77.0807617,-12.031368,-77.0810207
703,4831400,AV. PERÚ,846782204,847503211,17847,17887,0.0968846,60,0.0016147,1000000,-12.031368,-77.0810207,-12.0312656,-77.0819054
704,4831400,AV. PERÚ,847503211,846782017,17887,17812,0.0928251,60,0.0015471,1000000,-12.0312656,-77.0819054,-12.0311648,-77.0827527
705,4831400,AV. PERÚ,846782017,847505393,17812,17844,0.1253707,60,0.0020895,1000000,-12.0311648,-77.0827527,-12.0310305,-77.0838973
706,4831400,AV. PERÚ,847505393,847509148,17844,17821,0.0303512,60,0.0005059,1000000,-12.0310305,-77.0838973,-12.030998,-77.0841744
707,4831400,AV. PERÚ,847509148,847505369,17821,17494,0.1410113,60,0.0023502,1000000,-12.030998,-77.0841744,-12.030847,-77.0854618
708,4831400,AV. PERÚ,847505369,847511647,17494,17535,0.0852704,60,0.0014212,1000000,-12.030847,-77.0854618,-12.0307557,-77.0862403
709,4831400,AV. PERÚ,847511647,847511606,17535,17957,0.1332277,60,0.0022205,1000000,-12.0307557,-77.0862403,-12.0306177,-77.0874572
710,4831400,AV. PERÚ,847511606,847512140,17957,55903,0.0838024,60,0.0013967,1000000,-12.0306177,-77.0874572,-12.0305257,-77.0882219
711,4831400,AV. PERÚ,847512140,847512143,55903,62745,0.0168523,60,0.0002809,1000000,-12.0305257,-77.0882219,-12.0305154,-77.0883765
712,4831400,AV. PERÚ,847512143,847512144,62745,17616,0.1423481,60,0.0023725,1000000,-12.0305154,-77.0883765,-12.0303395,-77.089673
713,4831400,AV. PERÚ,847512144,847513869,17616,18011,0.0970288,60,0.0016171,1000000,-12.0303395,-77.089673,-12.0302756,-77.0905628
714,4831400,AV. PERÚ,847513869,847512121,18011,17527,0.0927869,60,0.0015464,1000000,-12.0302756,-77.0905628,-12.0301901,-77.0914115
715,4831400,AV. PERÚ,847512121,847512125,17527,17588,0.1079758,60,0.0017996,1000000,-12.0301901,-77.0914115,-12.0300848,-77.0923985
716,4831400,AV. PERÚ,847512125,847512132,17588,17532,0.0950884,60,0.0015848,1000000,-12.0300848,-77.0923985,-12.0299921,-77.0932677
717,4831400,AV. PERÚ,847512132,31080533,17532,18095,0.0816435,60,0.0013607,1000000,-12.0299921,-77.0932677,-12.0299125,-77.094014
718,4831400,AV. PERÚ,31080533,848397415,18095,18953,0.0403589,60,0.0006726,1000000,-12.0299125,-77.094014,-12.0298649,-77.0943819
719,4831400,AV. PERÚ,848397415,603757969,18953,144,0.0137237,60,0.0002287,1000000,-12.0298649,-77.0943819,-12.0298487,-77.094507
722,4832777,VIA DE EVITAMIENTO,31035811,31035814,58,65,0.1997562,120,0.0016646,1000000,-12.0379628,-77.0135305,-12.0367792,-77.0121487
724,4832854,AV. 9 DE OCTUBRE,1278939033,1805672090,148,86559,0.0564507,70,0.0008064,1000000,-12.0321864,-77.0123134,-12.0326597,-77.0124997
725,4832854,AV. 9 DE OCTUBRE,1805672090,1805672134,86559,27410,0.0644894,70,0.0009213,1000000,-12.0326597,-77.0124997,-12.0332308,-77.0125964
726,4832854,AV. 9 DE OCTUBRE,1805672134,1805672190,27410,86555,0.0828343,70,0.0011833,1000000,-12.0332308,-77.0125964,-12.0339726,-77.0126659
727,4832854,AV. 9 DE OCTUBRE,1805672190,1805672307,86555,86548,0.083195,70,0.0011885,1000000,-12.0339726,-77.0126659,-12.0347176,-77.0127363
728,4832854,AV. 9 DE OCTUBRE,1805672307,1805672339,86548,86545,0.0266655,70,0.0003809,1000000,-12.0347176,-77.0127363,-12.0349551,-77.0127702
729,4832854,AV. 9 DE OCTUBRE,1805672339,1805672442,86545,86557,0.0721115,70,0.0010302,1000000,-12.0349551,-77.0127702,-12.0355842,-77.0129295
